claim_id,order_id_antigo,order_id_novo
5419152937,45671809553,2000013387920144
5419009016,45669700212,2000013382420250
5418850253,45666365920,2000013374778902
5418762360,45665106567,2000013372605420
5418399840,45631787330,2000013299200782
5418585116,45663069098,2000013367422862
5418440313,45660627855,2000013362722686
5418294060,45657998313,2000013357065102
5418022028,45652410117,2000013345136216
5417976004,45654147324,2000013348252556
5417868257,45593723434,2000013214912512
5414938770,45582480015,2000013190121250
5416597421,45565500437,2000013154100782
5416573141,45597357845,2000013223470918
5416049181,45549361493,2000013119020556
5417297860,45602613991,2000013234916528
5415059574,45556829659,2000013135523606
5417309767,45639466075,2000013316734124
5417141750,45496703041,2000013005041066
5416988431,45531451052,2000013079845390
5416138790,45533611063,2000013085202794
5416935595,45636775908,2000013310356010
5416830808,45634596399,2000013305846254
5416796928,45632450423,2000013301173726
5416702407,45632468216,2000013300667446
5416562485,45627710723,2000013290212196
5416287588,45623513612,2000013279698222
5416183218,45623521065,2000013280271374
5416137225,45622892672,2000013278299572
5416093406,45622415252,2000013277222974
5416088551,45622254630,2000013276862732
5415806984,45617792172,2000013267094746
5415674800,45615849888,2000013262978772
5415480757,45612720704,2000013256080332
5415347060,45607772256,2000013245539534
5415074177,45605948114,2000013241480632
5415050964,45605418464,2000013240329882
5412955459,45557258364,2000013135933892
5414521994,45577352601,2000013179130420
5414254511,45553899147,2000013129336810
5414872393,45572979738,2000013169384354
5414703100,45599421994,2000013227289792
5414662265,45598563079,2000013226052284
5414584202,45596275331,2000013221147876
5414540547,45596500691,2000013221639498
5414431706,45460242748,2000012924207670
5414299852,45592493117,2000013212766664
5414248664,45591398303,2000013210456264
5414188445,45591111294,2000013209281748
5414173804,45590591320,2000013208173226
5414170685,45590770490,2000013208547764
5414130309,45589863427,2000013207191374
5414129299,45589204226,2000013205281212
5414102974,45589886594,2000013206764354
5413781478,45584195182,2000013193365806
5413752124,45583539763,2000013192470370
5413476921,45579681228,2000013183449020
5413459569,45573176027,2000013170269458
5413418216,45578856256,2000013181780272
5413387511,45572543804,2000013168465128
5413266138,45555053211,2000013131804350
5413070547,45570715868,2000013164790198
5413044502,45572845724,2000013169112332
5412797854,45503513213,2000013019364976
5412539037,45565511310,2000013153623426
5412435346,45562976824,2000013148074704
